grid_id,latitude,longitude,total_detections,active_days,avg_frp,max_frp,median_frp,frp_std,avg_brightness,max_brightness,avg_confidence,satellite_count,active_months,active_years,years_with_activity,avg_yearly_detections,max_yearly_detections,yearly_detection_std,recurrence_ratio,persistent_months,avg_monthly_detections,max_monthly_detections,satellite_types,snpp_detections,noaa20_detections,noaa21_detections,multi_satellite_activity,detections_30d,active_days_30d,avg_frp_30d,max_frp_30d,detections_90d,active_days_90d,avg_frp_90d,max_frp_90d,seasonal_peak,seasonal_mean,seasonal_std,seasonality_strength,detections_per_active_day,recent_activity_ratio,frp_intensity_ratio,persistence_ratio
25.35_78.60,25.367174545454542,78.62975,11,6,7.83,16.44,7.38,4.3837041207387415,340.77,354.58,51.81818181818182,3,5,3,3,3.6666666666666665,7,2.8867513459481287,0.4285714285714285,5,2.2,5,3,3,1,7,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.2,1.6431676725154984,2.2727272727272725,1.8333333333333333,0.0,2.1003484320557493,1.0
24.15_81.90,24.185958181818183,81.92444181818182,11,7,6.59,12.88,6.98,3.251680963887615,340.7572727272727,367.0,51.81818181818182,3,6,5,5,2.2,6,2.16794833886788,0.7142857142857143,6,1.8333333333333333,4,3,5,4,2,1,0,0,0.0,0.0,0,0,0.0,0.0,6,3.6666666666666665,2.516611478423584,1.6363636363636365,1.5714285714285714,0.0,1.9542068965517243,1.0
26.90_75.75,26.926205454545457,75.77729000000001,11,7,2.31,9.08,1.84,2.4549952786475613,308.23727272727274,345.61,60.0,3,7,4,4,2.75,5,1.707825127659933,0.5714285714285714,7,1.5714285714285714,4,3,3,4,4,1,0,0,0.0,0.0,0,0,0.0,0.0,4,1.8333333333333333,1.1690451944500122,2.181818181818182,1.5714285714285714,0.0,3.93538219070134,1.0
28.40_76.80,28.42225090909091,76.82701090909092,11,7,6.32,13.48,5.07,3.284755145157149,338.7018181818182,345.39,46.36363636363637,3,6,3,3,3.6666666666666665,4,0.5773502691896257,0.4285714285714285,6,1.8333333333333333,3,3,3,4,4,1,0,0,0.0,0.0,0,0,0.0,0.0,3,2.75,0.5,1.0909090909090908,1.5714285714285714,0.0,2.1322979580097785,1.0
24.15_75.90,24.16277909090909,75.91987636363636,11,7,8.05,36.37,3.57,11.234669554552994,324.5918181818182,367.0,60.0,3,6,4,4,2.75,6,2.217355782608345,0.5714285714285714,6,1.8333333333333333,6,3,2,5,4,1,0,0,0.0,0.0,0,0,0.0,0.0,8,3.6666666666666665,3.7859388972001824,2.181818181818182,1.5714285714285714,0.0,4.518012422360249,1.0
26.15_82.90,26.166748181818186,82.92392272727272,11,10,5.08,13.83,2.76,4.683881451803136,331.8190909090909,353.15,60.0,3,9,5,5,2.2,5,1.6431676725154984,0.7142857142857143,9,1.2222222222222223,2,3,2,6,3,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.2,1.6431676725154982,2.2727272727272725,1.1,0.0,2.72049356223176,1.0
23.85_81.30,23.869384545454544,81.32305545454545,11,7,5.89,15.22,5.43,3.879154547063058,344.72545454545457,367.0,51.81818181818182,3,6,5,5,2.2,5,1.6431676725154984,0.7142857142857143,6,1.8333333333333333,3,3,7,3,1,1,0,0,0.0,0.0,0,0,0.0,0.0,8,3.6666666666666665,3.7859388972001824,2.181818181818182,1.5714285714285714,0.0,2.584040747028862,1.0
28.95_78.75,28.97054636363637,78.78376181818182,11,11,2.87,7.39,2.39,1.9117341009479516,328.51545454545453,343.71,54.54545454545455,3,11,6,6,1.8333333333333333,3,0.983192080250175,0.8571428571428571,11,1.0,1,3,2,4,5,1,0,0,0.0,0.0,0,0,0.0,0.0,3,1.8333333333333333,0.983192080250175,1.6363636363636365,1.0,0.0,2.578997461928934,1.0
24.65_78.95,24.66405545454546,78.98006818181818,11,11,4.68,34.81,1.02,10.224520971219588,315.4218181818182,349.04,57.27272727272727,3,7,6,6,1.8333333333333333,4,1.3291601358251257,0.8571428571428571,7,1.5714285714285714,4,3,6,4,1,1,0,0,0.0,0.0,0,0,0.0,0.0,8,3.6666666666666665,3.7859388972001824,2.181818181818182,1.0,0.0,7.4394793083349535,1.0
24.55_76.20,24.575116363636365,76.2291509090909,11,3,9.84,24.56,11.04,5.802523275579027,346.52909090909094,367.0,46.36363636363637,3,3,3,3,3.6666666666666665,9,4.618802153517007,0.4285714285714285,3,3.6666666666666665,9,3,2,6,3,1,0,0,0.0,0.0,0,0,0.0,0.0,10,5.5,6.363961030678928,1.818181818181818,3.6666666666666665,0.0,2.495473859227785,1.0
30.25_79.70,30.29480818181818,79.70642090909091,11,2,38.5,97.69,7.38,46.52098431695295,330.06636363636363,367.0,65.45454545454545,2,1,1,1,11.0,11,0.0,0.1428571428571428,1,11.0,11,2,2,9,0,1,0,0,0.0,0.0,0,0,0.0,0.0,11,11.0,0.0,1.0,5.5,0.0,2.537582355302619,1.0
28.30_76.80,28.32607909090909,76.83133454545454,11,9,4.26,8.46,3.38,2.39470818112088,330.5309090909091,346.49,49.09090909090909,3,4,3,3,3.6666666666666665,6,2.516611478423583,0.4285714285714285,4,2.75,4,3,3,5,3,1,0,0,0.0,0.0,0,0,0.0,0.0,4,2.75,1.2583057392117916,1.4545454545454546,1.2222222222222223,0.0,1.9880367442854088,1.0
26.05_76.60,26.05791272727273,76.61881818181818,11,10,5.47,14.63,4.26,4.478238086975319,331.15000000000003,346.44,49.09090909090909,3,9,5,5,2.2,4,1.3038404810405295,0.7142857142857143,9,1.2222222222222223,2,3,4,6,1,1,0,0,0.0,0.0,0,0,0.0,0.0,3,1.5714285714285714,0.7867957924694431,1.9090909090909087,1.1,0.0,2.6736999501578333,1.0
26.40_77.75,26.41451545454545,77.77111272727274,11,9,4.86,10.41,4.09,2.2960392774594176,339.4954545454545,353.08,54.54545454545455,3,5,5,5,2.2,4,1.3038404810405295,0.7142857142857143,5,2.2,4,3,2,5,4,1,0,0,0.0,0.0,0,0,0.0,0.0,10,5.5,6.363961030678928,1.818181818181818,1.2222222222222223,0.0,2.142776946107785,1.0
24.95_79.70,24.98664090909091,79.74022818181818,11,11,4.16,11.18,1.8,4.236158208050824,328.1972727272727,351.32,57.27272727272727,3,6,4,4,2.75,6,2.217355782608345,0.5714285714285714,6,1.8333333333333333,4,3,4,5,2,1,0,0,0.0,0.0,0,0,0.0,0.0,5,3.6666666666666665,2.309401076758504,1.3636363636363638,1.0,0.0,2.6863259065093925,1.0
24.80_82.95,24.819916363636363,82.95835,11,7,4.07,10.96,2.39,3.3890411623348573,332.0490909090909,367.0,60.0,3,7,5,5,2.2,4,1.3038404810405295,0.7142857142857143,7,1.5714285714285714,3,3,3,4,4,1,0,0,0.0,0.0,0,0,0.0,0.0,4,3.6666666666666665,0.5773502691896258,1.090909090909091,1.5714285714285714,0.0,2.692874692874693,1.0
26.85_84.35,26.879287272727275,84.37543454545454,11,10,2.26,3.85,2.07,0.9271579251572076,328.6727272727273,337.7,54.54545454545455,3,10,6,6,1.8333333333333333,4,1.3291601358251257,0.8571428571428571,10,1.1,2,3,5,5,1,1,0,0,0.0,0.0,0,0,0.0,0.0,3,1.8333333333333333,0.983192080250175,1.6363636363636365,1.1,0.0,1.7014865407794295,1.0
26.70_83.35,26.715861818181818,83.38383999999999,11,6,1.94,6.11,1.87,1.586740512669118,315.7572727272727,339.32,60.0,3,6,4,4,2.75,8,3.5,0.5714285714285714,6,1.8333333333333333,4,3,2,7,2,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.2,1.7888543819998317,2.2727272727272725,1.8333333333333333,0.0,3.143592142188962,1.0
26.10_80.05,26.13492090909091,80.06709090909091,11,9,4.49,13.98,1.63,5.18654027266732,330.4981818181818,345.75,51.81818181818182,3,7,5,5,2.2,4,1.6431676725154984,0.7142857142857143,7,1.5714285714285714,3,3,3,7,1,1,0,0,0.0,0.0,0,0,0.0,0.0,7,3.6666666666666665,3.055050463303893,1.9090909090909087,1.2222222222222223,0.0,3.1135857461024496,1.0
27.00_84.35,27.024100909090908,84.37630727272727,11,11,2.8,8.01,2.14,1.942380451451728,332.1154545454545,337.43,51.81818181818182,3,9,5,5,2.2,5,1.6431676725154982,0.7142857142857143,9,1.2222222222222223,2,3,4,6,1,1,0,0,0.0,0.0,0,0,0.0,0.0,4,1.8333333333333333,1.1690451944500122,2.181818181818182,1.0,0.0,2.8635034124146896,1.0
23.65_81.50,23.686525454545457,81.51365545454546,11,9,5.81,18.61,3.99,5.026630716855612,335.71,347.0,46.36363636363637,3,9,5,5,2.2,3,0.8366600265340756,0.7142857142857143,9,1.2222222222222223,2,3,7,3,1,1,0,0,0.0,0.0,0,0,0.0,0.0,4,3.6666666666666665,0.5773502691896258,1.090909090909091,1.2222222222222223,0.0,3.2041007982469867,1.0
23.55_76.35,23.56730636363636,76.37449636363637,11,10,7.26,16.06,7.39,5.069076480349883,339.0981818181818,348.28,46.36363636363637,3,8,6,6,1.8333333333333333,4,1.329160135825126,0.8571428571428571,8,1.375,3,3,7,3,1,1,0,0,0.0,0.0,0,0,0.0,0.0,6,3.6666666666666665,2.516611478423584,1.6363636363636365,1.1,0.0,2.2115673510265395,1.0
24.35_75.70,24.374754545454547,75.72455454545455,11,8,11.12,28.25,9.1,8.355654155339147,347.5790909090909,367.0,54.54545454545455,3,6,5,5,2.2,3,0.8366600265340756,0.7142857142857143,6,1.8333333333333333,3,3,4,6,1,1,0,0,0.0,0.0,0,0,0.0,0.0,7,5.5,2.1213203435596424,1.2727272727272727,1.375,0.0,2.5408830744071955,1.0
27.70_79.45,27.73649181818182,79.47563272727272,11,7,4.15,10.96,2.4,3.6304086922448926,332.1009090909091,344.85,60.0,3,6,4,4,2.75,5,1.707825127659933,0.5714285714285714,6,1.8333333333333333,4,3,1,8,2,1,0,0,0.0,0.0,0,0,0.0,0.0,8,5.5,3.5355339059327378,1.4545454545454546,1.5714285714285714,0.0,2.643859649122807,1.0
26.10_81.40,26.1302,81.43190909090909,11,9,3.58,9.67,2.44,2.379727257099397,339.41545454545457,354.03,60.0,3,7,5,5,2.2,4,1.6431676725154984,0.7142857142857143,7,1.5714285714285714,4,3,5,5,1,1,0,0,0.0,0.0,0,0,0.0,0.0,6,2.75,2.217355782608345,2.1818181818181817,1.2222222222222223,0.0,2.6990611519918803,1.0
29.25_75.45,29.26256454545455,75.47349,11,10,3.85,7.29,3.75,2.0672757655690472,337.3681818181818,347.6,51.81818181818182,3,9,5,5,2.2,3,0.8366600265340756,0.7142857142857143,9,1.2222222222222223,2,3,5,3,3,1,0,0,0.0,0.0,0,0,0.0,0.0,4,2.2,1.095445115010332,1.818181818181818,1.1,0.0,1.8930594900849855,1.0
27.65_77.70,27.677740000000004,77.72564727272727,11,9,4.37,7.92,3.55,2.364146203754597,337.60727272727274,343.01,51.81818181818182,3,5,3,3,3.6666666666666665,9,4.618802153517007,0.4285714285714285,5,2.2,5,3,2,6,3,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.75,1.707825127659933,1.818181818181818,1.2222222222222223,0.0,1.810473815461347,1.0
24.50_84.60,24.516492727272727,84.62606545454545,11,7,3.1,9.6,2.29,3.4062456004975754,324.41818181818184,344.5,54.54545454545455,3,7,3,3,3.6666666666666665,5,1.5275252316519468,0.4285714285714285,7,1.5714285714285714,3,3,2,1,8,1,0,0,0.0,0.0,0,0,0.0,0.0,4,3.6666666666666665,0.5773502691896257,1.090909090909091,1.5714285714285714,0.0,3.097682604869463,1.0
30.90_76.90,30.91895,76.93057818181818,11,6,12.2,44.12,3.22,17.02924313697417,332.6890909090909,367.0,62.72727272727273,3,5,3,3,3.6666666666666665,8,3.7859388972001824,0.4285714285714285,5,2.2,4,3,2,7,2,1,0,0,0.0,0.0,0,0,0.0,0.0,4,3.6666666666666665,0.5773502691896258,1.090909090909091,1.8333333333333333,0.0,3.61720205709175,1.0
26.70_84.50,26.722082727272724,84.52875636363636,11,11,2.86,5.01,2.76,1.2098579931695963,330.40909090909093,337.59,57.27272727272727,2,10,7,7,1.5714285714285714,3,0.7867957924694431,1.0,10,1.1,2,2,6,5,0,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.75,1.707825127659933,1.818181818181818,1.0,0.0,1.750635324015248,1.0
31.20_77.95,31.210538181818183,77.96175363636364,11,6,5.04,25.53,2.44,7.2344536766780125,319.7418181818182,367.0,62.72727272727273,3,4,2,2,5.5,7,2.1213203435596424,0.2857142857142857,4,2.75,6,3,7,3,1,1,0,0,0.0,0.0,0,0,0.0,0.0,7,3.6666666666666665,3.055050463303893,1.9090909090909087,1.8333333333333333,0.0,5.065476190476191,1.0
23.80_75.40,23.813826363636363,75.43628363636364,11,6,4.4,9.15,5.61,3.143187149144234,328.2809090909091,350.56,49.09090909090909,2,5,5,5,2.2,4,1.3038404810405295,0.7142857142857143,5,2.2,4,2,7,4,0,1,0,0,0.0,0.0,0,0,0.0,0.0,11,11.0,0.0,1.0,1.8333333333333333,0.0,2.081265508684864,1.0
24.10_80.20,24.131871818181818,80.21422545454546,11,7,9.25,25.35,3.42,9.786623895538607,342.43545454545455,367.0,49.09090909090909,3,6,6,6,1.8333333333333333,5,1.6020819787597222,0.8571428571428571,6,1.8333333333333333,5,3,1,8,2,1,0,0,0.0,0.0,0,0,0.0,0.0,8,2.75,3.5,2.909090909090909,1.5714285714285714,0.0,2.739194499017682,1.0
25.20_79.85,25.23052,79.86906181818182,11,11,4.79,12.04,2.89,4.176949517617764,330.14818181818185,345.87,49.09090909090909,3,7,5,5,2.2,4,1.3038404810405295,0.7142857142857143,7,1.5714285714285714,3,3,4,2,5,1,0,0,0.0,0.0,0,0,0.0,0.0,7,5.5,2.1213203435596424,1.2727272727272727,1.0,0.0,2.5159574468085104,1.0
26.75_80.25,26.77789909090909,80.27779545454545,11,10,6.2,18.68,3.62,5.586408180900888,337.08818181818185,367.0,62.72727272727273,3,8,5,5,2.2,5,1.6431676725154984,0.7142857142857143,8,1.375,2,3,4,6,1,1,0,0,0.0,0.0,0,0,0.0,0.0,4,2.2,1.3038404810405295,1.818181818181818,1.1,0.0,3.012019935502785,1.0
25.60_80.10,25.61969909090909,80.1128090909091,11,9,4.95,20.83,2.93,5.593794938874844,330.8790909090909,344.22,54.54545454545455,3,6,3,3,3.6666666666666665,7,3.055050463303893,0.4285714285714285,6,1.8333333333333333,3,3,4,2,5,1,0,0,0.0,0.0,0,0,0.0,0.0,4,2.75,1.5,1.4545454545454546,1.2222222222222223,0.0,4.2057635829662265,1.0
25.75_84.05,25.77664363636364,84.07451181818182,11,9,4.94,11.13,3.22,4.513212522442,330.8772727272727,350.01,57.27272727272727,3,8,4,4,2.75,6,2.217355782608345,0.5714285714285714,8,1.375,2,3,2,8,1,1,0,0,0.0,0.0,0,0,0.0,0.0,6,2.75,2.217355782608345,2.1818181818181817,1.2222222222222223,0.0,2.250965250965251,1.0
24.65_81.50,24.67758545454545,81.51970363636363,11,7,2.66,4.51,2.57,1.1288078989479444,334.7690909090909,347.0,49.09090909090909,3,5,4,4,2.75,4,1.2583057392117916,0.5714285714285714,5,2.2,4,3,3,6,2,1,0,0,0.0,0.0,0,0,0.0,0.0,9,5.5,4.949747468305833,1.6363636363636365,1.5714285714285714,0.0,1.6925963834868645,1.0
25.05_80.00,25.069164545454544,80.04244818181819,11,8,5.29,10.89,4.92,3.197379608935474,338.0345454545455,348.88,54.54545454545455,3,8,5,5,2.2,4,1.3038404810405295,0.7142857142857143,8,1.375,3,3,7,2,2,1,0,0,0.0,0.0,0,0,0.0,0.0,7,5.5,2.1213203435596424,1.2727272727272727,1.375,0.0,2.059308922124807,1.0
29.20_81.85,29.220972727272727,81.86627545454546,11,9,3.09,8.52,2.75,2.225953115572579,323.1709090909091,335.05,60.0,3,6,5,5,2.2,5,1.7888543819998317,0.7142857142857143,6,1.8333333333333333,5,3,3,5,3,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.2,1.6431676725154984,2.2727272727272725,1.2222222222222223,0.0,2.753231492361927,1.0
25.25_82.05,25.280665454545453,82.09202181818182,11,6,8.13,21.37,6.76,5.302565588296086,343.54636363636365,367.0,51.81818181818182,3,6,5,5,2.2,4,1.095445115010332,0.7142857142857143,6,1.8333333333333333,4,3,7,1,3,1,0,0,0.0,0.0,0,0,0.0,0.0,6,3.6666666666666665,2.0816659994661326,1.6363636363636365,1.8333333333333333,0.0,2.629418344519016,1.0
28.55_77.45,28.57432727272727,77.47180454545455,11,8,4.62,29.94,1.37,8.519759706385237,326.9018181818182,344.47,49.09090909090909,3,7,4,4,2.75,5,1.707825127659933,0.5714285714285714,7,1.5714285714285714,3,3,2,5,4,1,0,0,0.0,0.0,0,0,0.0,0.0,3,1.8333333333333333,0.983192080250175,1.6363636363636365,1.375,0.0,6.485624261520284,1.0
29.50_78.35,29.521594545454544,78.37992545454546,11,11,2.46,3.42,2.61,0.6265852622820702,332.4581818181818,349.17,57.27272727272727,3,11,5,5,2.2,4,1.3038404810405295,0.7142857142857143,11,1.0,1,3,4,5,2,1,0,0,0.0,0.0,0,0,0.0,0.0,3,1.5714285714285714,0.7867957924694432,1.9090909090909087,1.0,0.0,1.3907578558225508,1.0
28.85_78.15,28.8734,78.17116636363636,11,11,2.19,3.29,2.16,0.5269966361803979,329.4390909090909,334.47,60.0,3,8,5,5,2.2,3,0.8366600265340757,0.7142857142857143,8,1.375,2,3,5,5,1,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.75,2.0615528128088303,1.818181818181818,1.0,0.0,1.4997927890592626,1.0
24.10_77.10,24.124562727272725,77.13723363636363,11,8,25.78,138.53,6.67,48.78422533789157,330.7472727272728,367.0,62.72727272727273,3,6,3,3,3.6666666666666665,6,2.0816659994661326,0.4285714285714285,6,1.8333333333333333,5,3,1,7,3,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.75,1.707825127659933,1.818181818181818,1.375,0.0,5.374113912890143,1.0
24.85_79.90,24.873511818181814,79.9272209090909,11,9,3.94,16.25,2.35,4.5595908907388925,325.2818181818181,348.93,57.27272727272727,3,9,5,5,2.2,4,1.095445115010332,0.7142857142857143,9,1.2222222222222223,3,3,4,6,1,1,0,0,0.0,0.0,0,0,0.0,4.15,7,3.6666666666666665,3.055050463303893,1.9090909090909087,1.2222222222222223,0.0,4.1234140715109575,1.0
24.20_80.00,24.21287909090909,80.02436909090909,11,5,7.74,14.61,5.86,4.635664902784614,343.07272727272726,349.9,43.63636363636363,2,3,2,2,5.5,7,2.1213203435596424,0.2857142857142857,3,3.6666666666666665,7,2,3,8,0,1,0,0,0.0,0.0,0,0,0.0,0.0,8,5.5,3.5355339059327378,1.4545454545454546,2.2,0.0,1.8873752201996477,1.0
27.40_81.15,27.43290181818181,81.17077181818182,11,11,3.12,6.82,2.93,1.6297255764531202,332.61999999999995,338.06,57.27272727272727,3,9,6,6,1.8333333333333333,3,0.983192080250175,0.8571428571428571,9,1.2222222222222223,2,3,5,5,1,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.2,1.6431676725154982,2.2727272727272725,1.0,0.0,2.188448074679113,1.0
26.00_84.55,26.03182181818181,84.56562090909091,11,8,5.42,9.7,5.67,2.403410077369237,337.09,349.02,57.27272727272727,3,7,5,5,2.2,4,1.6431676725154984,0.7142857142857143,7,1.5714285714285714,3,3,6,2,3,1,0,0,0.0,0.0,0,0,0.0,0.0,6,3.6666666666666665,2.0816659994661326,1.6363636363636365,1.375,0.0,1.7896678966789668,1.0
27.80_76.20,27.82496181818182,76.23588272727272,11,8,5.06,16.52,4.52,4.605940235668007,332.95909090909095,367.0,54.54545454545455,3,7,6,6,1.8333333333333333,4,1.1690451944500122,0.8571428571428571,7,1.5714285714285714,3,3,4,4,3,1,0,0,0.0,0.0,0,0,0.0,0.0,4,1.8333333333333333,1.1690451944500122,2.181818181818182,1.375,0.0,3.2624775583482943,1.0
27.50_77.65,27.51467272727273,77.66840181818182,11,5,1.46,6.28,0.7,1.7312428536117683,305.9145454545455,329.59,60.0,3,5,3,3,3.6666666666666665,7,3.055050463303893,0.4285714285714285,5,2.2,6,3,7,3,1,1,1,1,6.28,6.28,1,1,6.28,6.28,7,2.75,2.8722813232690143,2.5454545454545454,2.2,1.0,4.293349906774394,1.0
29.35_75.75,29.37549363636364,75.77291363636363,11,9,4.64,16.79,3.66,4.236948945129781,338.6027272727273,352.7,43.63636363636363,3,7,5,5,2.2,4,1.3038404810405295,0.7142857142857143,7,1.5714285714285714,3,3,4,4,3,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.2,1.6431676725154982,2.2727272727272725,1.2222222222222223,0.0,3.619952959623677,1.0
25.90_82.45,25.91825,82.4825390909091,11,8,7.72,22.61,4.11,7.645544156863229,336.1127272727272,367.0,57.27272727272727,3,8,6,6,1.8333333333333333,5,1.6020819787597222,0.8571428571428571,8,1.375,4,3,2,4,5,1,0,0,0.0,0.0,0,0,0.0,0.0,6,3.6666666666666665,2.516611478423583,1.6363636363636365,1.375,0.0,2.9301366635249764,1.0
28.05_81.55,28.069196363636365,81.57217454545454,11,10,3.51,6.33,3.08,1.8407760221266367,335.08181818181816,343.59,51.81818181818182,2,8,5,5,2.2,4,1.095445115010332,0.7142857142857143,8,1.375,2,2,6,5,0,1,0,0,0.0,0.0,0,0,0.0,0.0,4,2.75,1.5,1.4545454545454546,1.1,0.0,1.804353459445452,1.0
27.40_79.25,27.42155909090909,79.2844081818182,11,7,5.09,12.77,3.86,3.452917080330248,337.99636363636364,350.73,51.81818181818182,3,5,4,4,2.75,5,1.707825127659933,0.5714285714285714,5,2.2,4,3,4,3,4,1,0,0,0.0,0.0,0,0,0.0,0.0,6,3.6666666666666665,2.516611478423583,1.6363636363636365,1.5714285714285714,0.0,2.509737359299625,1.0
26.60_81.85,26.63279818181818,81.86264727272727,11,7,5.76,12.21,5.43,4.160116257116774,333.2481818181818,346.33,60.0,3,7,5,5,2.2,5,1.6431676725154984,0.7142857142857143,7,1.5714285714285714,4,3,4,5,2,1,0,0,0.0,0.0,2,1,6.11,6.66,4,1.8333333333333333,1.1690451944500122,2.181818181818182,1.5714285714285714,0.0,2.1214658031906493,1.0
28.85_78.80,28.879386363636364,78.82857727272727,11,10,2.41,3.91,2.44,0.8118530991167395,330.1072727272727,342.72,60.0,3,7,5,5,2.2,3,0.8366600265340756,0.7142857142857143,7,1.5714285714285714,2,3,6,3,2,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.75,1.707825127659933,1.818181818181818,1.1,0.0,1.6248583301851154,1.0
27.00_81.45,27.02659636363636,81.48861454545455,11,10,5.38,15.77,4.35,4.105588430863031,338.9609090909091,367.0,60.0,3,8,4,4,2.75,6,2.217355782608345,0.5714285714285714,8,1.375,3,3,3,5,3,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.2,1.7888543819998317,2.2727272727272725,1.1,0.0,2.932217714672076,1.0
29.10_75.55,29.12792545454545,75.57924363636363,11,8,3.87,7.87,3.23,2.155591882438873,337.1836363636364,349.86,38.18181818181818,3,5,4,4,2.75,4,0.957427107756338,0.5714285714285714,5,2.2,4,3,2,7,2,1,0,0,0.0,0.0,0,0,0.0,0.0,8,3.6666666666666665,3.7859388972001824,2.181818181818182,1.375,0.0,2.0345475910693303,1.0
26.35_82.05,26.380857272727276,82.07908636363636,11,9,3.61,6.87,2.91,1.930299552824992,332.15636363636366,339.78,57.27272727272727,3,8,4,4,2.75,6,2.362907813126304,0.5714285714285714,8,1.375,3,3,3,7,1,1,0,0,0.0,0.0,0,0,0.0,0.0,3,2.2,0.8366600265340756,1.3636363636363635,1.2222222222222223,0.0,1.9040060468631896,1.0
26.15_76.05,26.16254181818182,76.06303818181817,11,5,7.39,9.71,8.54,2.615814839151898,343.3527272727273,367.0,62.72727272727273,2,2,1,1,11.0,11,0.0,0.1428571428571428,2,5.5,10,2,2,9,0,1,0,0,0.0,0.0,0,0,0.0,0.0,10,5.5,6.363961030678928,1.818181818181818,2.2,0.0,1.314746430329887,1.0
24.90_82.45,24.92477909090909,82.47751818181818,11,8,5.04,10.63,3.91,3.124065533010704,328.1127272727272,367.0,57.27272727272727,3,7,5,5,2.2,7,2.683281572999748,0.7142857142857143,7,1.5714285714285714,3,3,7,2,2,1,0,0,0.0,0.0,0,0,0.0,0.0,5,2.2,1.788854381999832,2.2727272727272725,1.375,0.0,2.107606344628695,1.0
25.00_84.70,25.017175454545452,84.7284809090909,11,9,3.97,10.59,3.39,3.097005885455411,329.4481818181818,352.6,57.27272727272727,3,7,4,4,2.75,4,1.2583057392117916,0.5714285714285714,7,1.5714285714285714,4,3,4,3,4,1,0,0,0.0,0.0,0,0,0.0,0.0,6,2.75,2.217355782608345,2.1818181818181817,1.2222222222222223,0.0,2.6699518679807475,1.0
29.50_80.45,29.544694545454547,80.47967272727273,11,8,3.32,9.44,3.37,2.7309755166839693,323.71363636363634,343.67,60.0,3,4,4,4,2.75,6,2.362907813126304,0.5714285714285714,4,2.75,6,3,4,5,2,1,0,0,0.0,0.0,0,0,0.0,0.0,7,5.5,2.1213203435596424,1.2727272727272727,1.375,0.0,2.839485917418649,1.0
24.75_81.60,24.77056909090909,81.62470454545455,11,11,4.26,12.28,2.9,3.5556878889514985,333.98,348.59,57.27272727272727,3,9,5,5,2.2,4,1.3038404810405295,0.7142857142857143,9,1.2222222222222223,2,3,4,5,2,1,0,0,0.0,0.0,0,0,0.0,0.0,3,2.2,0.8366600265340757,1.3636363636363635,1.0,0.0,2.881399317406143,1.0
24.00_76.50,24.028934545454547,76.53053454545454,11,3,11.53,26.0,13.21,8.22676419322379,341.04,367.0,62.72727272727273,3,2,1,1,11.0,11,0.0,0.1428571428571428,2,5.5,9,3,3,4,4,1,0,0,0.0,0.0,0,0,0.0,0.0,9,5.5,4.949747468305833,1.6363636363636365,3.6666666666666665,0.0,2.255164800504652,1.0
24.80_81.70,24.82802090909091,81.72841636363636,11,9,5.07,11.95,3.67,4.140234951611497,338.1981818181818,347.48,51.81818181818182,3,7,6,6,1.8333333333333333,6,2.0412414523193148,0.8571428571428571,7,1.5714285714285714,5,3,4,3,4,1,0,0,0.0,0.0,1,1,2.41,2.41,6,2.75,2.362907813126304,2.1818181818181817,1.2222222222222223,0.0,2.358693701776422,1.0
26.75_83.40,26.770412727272728,83.43343090909092,11,9,6.79,22.76,5.02,6.218334766858992,333.7418181818182,355.29,57.27272727272727,3,8,4,4,2.75,4,0.957427107756338,0.5714285714285714,8,1.375,2,3,3,3,5,1,0,0,0.0,0.0,0,0,0.0,0.0,4,1.8333333333333333,1.1690451944500122,2.181818181818182,1.2222222222222223,0.0,3.354233654876742,1.0
26.60_78.55,26.614680909090907,78.5653890909091,11,9,3.83,11.07,3.25,2.5298965124361046,335.72272727272724,347.43,54.54545454545455,3,7,6,6,1.8333333333333333,5,1.6020819787597222,0.8571428571428571,7,1.5714285714285714,3,3,4,4,3,1,0,0,0.0,0.0,0,0,0.0,0.0,7,3.6666666666666665,3.055050463303893,1.9090909090909087,1.2222222222222223,0.0,2.8917121823794822,1.0
23.75_77.00,23.783231818181815,77.01824727272728,11,7,3.89,17.52,2.31,5.018178952568351,319.82545454545453,348.95,60.0,3,5,4,4,2.75,6,2.362907813126304,0.5714285714285714,5,2.2,6,3,5,5,1,1,0,0,0.0,0.0,0,0,0.0,0.0,6,3.6666666666666665,2.0816659994661326,1.6363636363636365,1.5714285714285714,0.0,4.5038560411311055,1.0
24.90_83.15,24.913714545454543,83.1804,11,9,5.08,10.75,4.66,3.286960187274448,338.9336363636364,367.0,57.27272727272727,2,6,4,4,2.75,4,1.5,0.5714285714285714,6,1.8333333333333333,2,2,6,5,0,1,0,0,0.0,0.0,0,0,0.0,0.0,6,2.75,2.217355782608345,2.1818181818181817,1.2222222222222223,0.0,2.114249955301269,1.0
